variable,value,path_1,path_2,path_3,path_4,json_name,json_1,json_2,data_type
messages/messenger_active_status_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_settings.json,label_values,value,
messages/messenger_active_status_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_settings.json,fbid,,string
messages/your_messenger_app_install_information.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_messenger_app_install_information.json,media,,array
messages/your_messenger_app_install_information.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_messenger_app_install_information.json,label_values,label,
messages/your_messenger_app_install_information.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_messenger_app_install_information.json,label_values,value,
messages/your_messenger_app_install_information.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,your_messenger_app_install_information.json,fbid,,string
messages/information_about_your_devices.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,information_about_your_devices.json,media,,array
messages/information_about_your_devices.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,information_about_your_devices.json,label_values,label,
messages/information_about_your_devices.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,information_about_your_devices.json,label_values,value,
messages/information_about_your_devices.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,information_about_your_devices.json,fbid,,string
messages/messenger_active_status_platform_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",messages,,,,messenger_active_status_platform_settings.json,media,,array
