id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,file_path,duplicate_flag
subscription_for_no_ads:fbid,fbid,['fbid'],,"[""fbid""]",skip,string,subscription_for_no_ads.json,ads_information/instagram_ads_and_businesses/subscription_for_no_ads.json,No
message_1:title,title,['title'],,"[""title""]",skip,string,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:title,title,['title'],,"[""title""]",skip,string,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:is_still_participant,is_still_participant,['is_still_participant'],,"[""is_still_participant""]",skip,boolean,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:is_still_participant,is_still_participant,['is_still_participant'],,"[""is_still_participant""]",skip,boolean,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:thread_path,thread_path,['thread_path'],,"[""thread_path""]",skip,string,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:thread_path,thread_path,['thread_path'],,"[""thread_path""]",skip,string,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:magic_words,magic_words,['magic_words'],,"[""magic_words""]",skip,array,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
message_1:magic_words,magic_words,['magic_words'],,"[""magic_words""]",skip,array,message_1.json,your_instagram_activity/messages/inbox/username/message_1.json,Yes
posts_1:title,title,['title'],[],"""title""",list,string,posts_1.json,your_instagram_activity/media/posts_1.json,Yes
posts_1:title,title,['title'],[],"""title""",list,string,posts_1.json,your_instagram_activity/media/posts_1.json,Yes
posts_1:creation_timestamp,creation_timestamp,['creation_timestamp'],[],"""creation_timestamp""",list,number,posts_1.json,your_instagram_activity/media/posts_1.json,Yes
posts_1:creation_timestamp,creation_timestamp,['creation_timestamp'],[],"""creation_timestamp""",list,number,posts_1.json,your_instagram_activity/media/posts_1.json,Yes
followers_1:title,title,['title'],[],"""title""",list,string,followers_1.json,connections/followers_and_following/followers_1.json,Yes
followers_1:title,title,['title'],[],"""title""",list,string,followers_1.json,connections/followers_and_following/followers_1.json,Yes
followers_1:media_list_data,media_list_data,['media_list_data'],[],"""media_list_data""",list,array,followers_1.json,connections/followers_and_following/followers_1.json,Yes
followers_1:media_list_data,media_list_data,['media_list_data'],[],"""media_list_data""",list,array,followers_1.json,connections/followers_and_following/followers_1.json,Yes
recommended_topics:title,title,"['topics_your_topics', 'title']","[""topics_your_topics""]","""title""",list,string,recommended_topics.json,preferences/your_topics/recommended_topics.json,No
saved_collections:title,title,"['saved_saved_collections', 'title']","[""saved_saved_collections""]","""title""",list,string,saved_collections.json,your_instagram_activity/saved/saved_collections.json,No
liked_comments:title,title,"['likes_comment_likes', 'title']","[""likes_comment_likes""]","""title""",list,string,liked_comments.json,your_instagram_activity/likes/liked_comments.json,No
story_likes:title,title,"['story_activities_story_likes', 'title']","[""story_activities_story_likes""]","""title""",list,string,story_likes.json,your_instagram_activity/story_interactions/story_likes.json,Yes
story_likes:title,title,"['story_activities_story_likes', 'title']","[""story_activities_story_likes""]","""title""",list,string,story_likes.json,your_instagram_activity/story_interactions/story_likes.json,Yes
polls:title,title,"['story_activities_polls', 'title']","[""story_activities_polls""]","""title""",list,string,polls.json,your_instagram_activity/story_interactions/polls.json,Yes
polls:title,title,"['story_activities_polls', 'title']","[""story_activities_polls""]","""title""",list,string,polls.json,your_instagram_activity/story_interactions/polls.json,Yes
questions:title,title,"['story_activities_questions', 'title']","[""story_activities_questions""]","""title""",list,string,questions.json,your_instagram_activity/story_interactions/questions.json,No
questions:media_list_data,media_list_data,"['story_activities_questions', 'media_list_data']","[""story_activities_questions""]","""media_list_data""",list,array,questions.json,your_instagram_activity/story_interactions/questions.json,No
stories:uri,uri,"['ig_stories', 'uri']","[""ig_stories""]","""uri""",list,string,stories.json,your_instagram_activity/media/stories.json,Yes
stories:uri,uri,"['ig_stories', 'uri']","[""ig_stories""]","""uri""",list,string,stories.json,your_instagram_activity/media/stories.json,Yes
