json_name,id,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag
show_exclusive_story_promo_setting.json,subscriptions:show_exclusive_story_promo_setting:href,nan,"['subscriptions_show_story_teaser_setting', 'string_map_data', 'Exclusive Story Promo Setting', 'href']",nan,nan,nan,string,your_instagram_activity/subscriptions/show_exclusive_story_promo_setting.json,Yes
show_exclusive_story_promo_setting.json,subscriptions:show_exclusive_story_promo_setting:value,nan,"['subscriptions_show_story_teaser_setting', 'string_map_data', 'Exclusive Story Promo Setting', 'value']",nan,nan,nan,string,your_instagram_activity/subscriptions/show_exclusive_story_promo_setting.json,Yes
show_exclusive_story_promo_setting.json,subscriptions:show_exclusive_story_promo_setting:timestamp,nan,"['subscriptions_show_story_teaser_setting', 'string_map_data', 'Exclusive Story Promo Setting', 'timestamp']",nan,nan,nan,number,your_instagram_activity/subscriptions/show_exclusive_story_promo_setting.json,Yes
your_muted_story_teaser_creators.json,subscriptions:your_muted_story_teaser_creators:href,nan,"['subscriptions_muted_story_teaser_creators', 'string_map_data', 'Muted Creators', 'href']",nan,nan,nan,string,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json,Yes
your_muted_story_teaser_creators.json,subscriptions:your_muted_story_teaser_creators:value,nan,"['subscriptions_muted_story_teaser_creators', 'string_map_data', 'Muted Creators', 'value']",nan,nan,nan,string,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json,Yes
your_muted_story_teaser_creators.json,subscriptions:your_muted_story_teaser_creators:timestamp,nan,"['subscriptions_muted_story_teaser_creators', 'string_map_data', 'Muted Creators', 'timestamp']",nan,nan,nan,number,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Username:href,nan,"['account_history_registration_info', 'string_map_data', 'Username', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Username:value,nan,"['account_history_registration_info', 'string_map_data', 'Username', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Username:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'Username', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:IP Address:href,nan,"['account_history_registration_info', 'string_map_data', 'IP Address', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:IP Address:value,nan,"['account_history_registration_info', 'string_map_data', 'IP Address', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:IP Address:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'IP Address', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Time:href,nan,"['account_history_registration_info', 'string_map_data', 'Time', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Time:value,nan,"['account_history_registration_info', 'string_map_data', 'Time', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Time:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'Time', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Email:href,nan,"['account_history_registration_info', 'string_map_data', 'Email', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Email:value,nan,"['account_history_registration_info', 'string_map_data', 'Email', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Email:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'Email', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Phone Number:href,nan,"['account_history_registration_info', 'string_map_data', 'Phone Number', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Phone Number:value,nan,"['account_history_registration_info', 'string_map_data', 'Phone Number', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Phone Number:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'Phone Number', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Device:href,nan,"['account_history_registration_info', 'string_map_data', 'Device', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Device:value,nan,"['account_history_registration_info', 'string_map_data', 'Device', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:Device:timestamp,nan,"['account_history_registration_info', 'string_map_data', 'Device', 'timestamp']",nan,nan,nan,number,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,Yes
last_known_location.json,login_and_profile_creation:last_known_location:Imprecise Latitude:href,nan,"['account_history_imprecise_last_known_location', 'string_map_data', 'Imprecise Latitude', 'href']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/last_known_location.json,Yes
last_known_location.json,login_and_profile_creation:last_known_location:Imprecise Latitude:value,nan,"['account_history_imprecise_last_known_location', 'string_map_data', 'Imprecise Latitude', 'value']",nan,nan,nan,string,security_and_login_information/login_and_profile_creation/last_known_location.json,Yes
