id,variable,value,path_1,path_2,path_3,path_4,json_name,row_path,col_path_1,col_path_1_LIST,col_path_2,col_path_2_LIST,col_path_3,col_path_3_LIST,col_path_4,col_path_4_LIST,col_path_5,col_path_5_LIST,col_path_6,col_path_6_LIST,col_path_7,col_path_7_LIST,col_path_8,col_path_8_LIST,data_type,path,list_path,subfield_path,column_name,var_type,name,duplicate_flag
login_protection_data:login_protection_data_v2:name,personal_information/profile_information/security_and_login_information/login_protection_data.json,"{'login_protection_data_v2': [{'name': 'string', 'session': {'created_timestamp': 'number', 'updated_timestamp': 'number'}}]}",personal_information,profile_information,security_and_login_information,,login_protection_data.json,login_protection_data_v2,name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('login_protection_data_v2', 'name')",,"[""login_protection_data_v2"", ""name""]",name,static,login_protection_data,Yes
login_protection_data:login_protection_data_v2:created_timestamp,personal_information/profile_information/security_and_login_information/login_protection_data.json,"{'login_protection_data_v2': [{'name': 'string', 'session': {'created_timestamp': 'number', 'updated_timestamp': 'number'}}]}",personal_information,profile_information,security_and_login_information,,login_protection_data.json,login_protection_data_v2,session,LIST,created_timestamp,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('login_protection_data_v2', 'session', 'created_timestamp')",,"[""login_protection_data_v2"", ""session"", ""created_timestamp""]",created_timestamp,static,login_protection_data,Yes
login_protection_data:login_protection_data_v2:updated_timestamp,personal_information/profile_information/security_and_login_information/login_protection_data.json,"{'login_protection_data_v2': [{'name': 'string', 'session': {'created_timestamp': 'number', 'updated_timestamp': 'number'}}]}",personal_information,profile_information,security_and_login_information,,login_protection_data.json,login_protection_data_v2,session,LIST,updated_timestamp,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('login_protection_data_v2', 'session', 'updated_timestamp')",,"[""login_protection_data_v2"", ""session"", ""updated_timestamp""]",updated_timestamp,static,login_protection_data,Yes
your_language_translation_settings:media,personal_information/profile_information/preferences/preferences/your_language_translation_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_language_translation_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_language_translation_settings,No
your_language_translation_settings:label_values:label,personal_information/profile_information/preferences/preferences/your_language_translation_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_language_translation_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_language_translation_settings,No
your_language_translation_settings:label_values:value,personal_information/profile_information/preferences/preferences/your_language_translation_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_language_translation_settings.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,your_language_translation_settings,No
your_language_translation_settings:fbid,personal_information/profile_information/preferences/preferences/your_language_translation_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_language_translation_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_language_translation_settings,No
interactions_with_marketplace_ads:media,personal_information/profile_information/preferences/preferences/interactions_with_marketplace_ads.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,interactions_with_marketplace_ads.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,interactions_with_marketplace_ads,No
interactions_with_marketplace_ads:label_values:label,personal_information/profile_information/preferences/preferences/interactions_with_marketplace_ads.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,interactions_with_marketplace_ads.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,interactions_with_marketplace_ads,No
interactions_with_marketplace_ads:label_values:timestamp_value,personal_information/profile_information/preferences/preferences/interactions_with_marketplace_ads.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,interactions_with_marketplace_ads.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,interactions_with_marketplace_ads,No
interactions_with_marketplace_ads:fbid,personal_information/profile_information/preferences/preferences/interactions_with_marketplace_ads.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,interactions_with_marketplace_ads.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,interactions_with_marketplace_ads,No
privacy_settings:media,personal_information/profile_information/preferences/preferences/privacy_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,privacy_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,privacy_settings,Yes
privacy_settings:label_values:label,personal_information/profile_information/preferences/preferences/privacy_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,privacy_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,privacy_settings,Yes
privacy_settings:label_values:label,personal_information/profile_information/preferences/preferences/privacy_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,privacy_settings.json,label_values,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')","[""label_values"", ""label""]","""label""",label,list,privacy_settings,Yes
privacy_settings:label_values:value,personal_information/profile_information/preferences/preferences/privacy_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,privacy_settings.json,label_values,,LIST,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')","[""label_values"", ""value""]","""value""",value,list,privacy_settings,Yes
privacy_settings:fbid,personal_information/profile_information/preferences/preferences/privacy_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'dict': [{'label': 'string', 'value': 'string'}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,privacy_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,privacy_settings,Yes
your_story_highlights:media,personal_information/profile_information/preferences/preferences/your_story_highlights.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_story_highlights.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_story_highlights,Yes
your_story_highlights:label_values:label,personal_information/profile_information/preferences/preferences/your_story_highlights.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_story_highlights.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_story_highlights,Yes
your_story_highlights:label_values:value,personal_information/profile_information/preferences/preferences/your_story_highlights.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_story_highlights.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,your_story_highlights,Yes
your_story_highlights:fbid,personal_information/profile_information/preferences/preferences/your_story_highlights.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_story_highlights.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_story_highlights,Yes
login_alerts_settings:media,personal_information/profile_information/preferences/preferences/login_alerts_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,login_alerts_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,login_alerts_settings,Yes
login_alerts_settings:label_values:label,personal_information/profile_information/preferences/preferences/login_alerts_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,login_alerts_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,login_alerts_settings,Yes
login_alerts_settings:label_values:value,personal_information/profile_information/preferences/preferences/login_alerts_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,login_alerts_settings.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,login_alerts_settings,Yes
login_alerts_settings:fbid,personal_information/profile_information/preferences/preferences/login_alerts_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,login_alerts_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,login_alerts_settings,Yes
notification_settings:media,personal_information/profile_information/preferences/preferences/notification_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,notification_settings,Yes
notification_settings:label_values:label_values:label,personal_information/profile_information/preferences/preferences/notification_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,notification_settings,Yes
notification_settings:label_values:vec:label,personal_information/profile_information/preferences/preferences/notification_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_settings.json,label_values,vec,LIST,,LIST,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'vec', 'label')","[""label_values"", ""vec""]","""label""",label,list,notification_settings,Yes
notification_settings:label_values:value,personal_information/profile_information/preferences/preferences/notification_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_settings.json,label_values,vec,LIST,,LIST,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'vec', 'value')","[""label_values"", ""vec""]","""value""",value,list,notification_settings,Yes
notification_settings:fbid,personal_information/profile_information/preferences/preferences/notification_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'vec': [{'dict': [{'label': 'string', 'value': 'string'}]}]}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,notification_settings,Yes
your_facebook_story_preferences:media,personal_information/profile_information/preferences/preferences/your_facebook_story_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_facebook_story_preferences.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_facebook_story_preferences,Yes
your_facebook_story_preferences:label_values:label,personal_information/profile_information/preferences/preferences/your_facebook_story_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_facebook_story_preferences.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_facebook_story_preferences,Yes
your_facebook_story_preferences:label_values:value,personal_information/profile_information/preferences/preferences/your_facebook_story_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_facebook_story_preferences.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,your_facebook_story_preferences,Yes
your_facebook_story_preferences:fbid,personal_information/profile_information/preferences/preferences/your_facebook_story_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_facebook_story_preferences.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_facebook_story_preferences,Yes
language_and_locale:language_and_locale_v2:language_and_locale_v2:name,personal_information/profile_information/preferences/preferences/language_and_locale.json,"{'language_and_locale_v2': [{'name': 'string', 'description': 'string', 'children': [{'name': 'string', 'description': 'string', 'entries': [{'data': {'value': 'string'}}]}]}]}",personal_information,profile_information,preferences,,language_and_locale.json,language_and_locale_v2,name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('language_and_locale_v2', 'name')",,"[""language_and_locale_v2"", ""name""]",name,static,language_and_locale,Yes
language_and_locale:language_and_locale_v2:language_and_locale_v2:description,personal_information/profile_information/preferences/preferences/language_and_locale.json,"{'language_and_locale_v2': [{'name': 'string', 'description': 'string', 'children': [{'name': 'string', 'description': 'string', 'entries': [{'data': {'value': 'string'}}]}]}]}",personal_information,profile_information,preferences,,language_and_locale.json,language_and_locale_v2,description,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('language_and_locale_v2', 'description')",,"[""language_and_locale_v2"", ""description""]",description,static,language_and_locale,Yes
language_and_locale:language_and_locale_v2:children:name,personal_information/profile_information/preferences/preferences/language_and_locale.json,"{'language_and_locale_v2': [{'name': 'string', 'description': 'string', 'children': [{'name': 'string', 'description': 'string', 'entries': [{'data': {'value': 'string'}}]}]}]}",personal_information,profile_information,preferences,,language_and_locale.json,language_and_locale_v2,children,LIST,name,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('language_and_locale_v2', 'children', 'name')","[""language_and_locale_v2"", ""children""]","""name""",name,list,language_and_locale,Yes
language_and_locale:language_and_locale_v2:children:description,personal_information/profile_information/preferences/preferences/language_and_locale.json,"{'language_and_locale_v2': [{'name': 'string', 'description': 'string', 'children': [{'name': 'string', 'description': 'string', 'entries': [{'data': {'value': 'string'}}]}]}]}",personal_information,profile_information,preferences,,language_and_locale.json,language_and_locale_v2,children,LIST,description,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('language_and_locale_v2', 'children', 'description')","[""language_and_locale_v2"", ""children""]","""description""",description,list,language_and_locale,Yes
language_and_locale:language_and_locale_v2:children:entries:data:value,personal_information/profile_information/preferences/preferences/language_and_locale.json,"{'language_and_locale_v2': [{'name': 'string', 'description': 'string', 'children': [{'name': 'string', 'description': 'string', 'entries': [{'data': {'value': 'string'}}]}]}]}",personal_information,profile_information,preferences,,language_and_locale.json,language_and_locale_v2,children,LIST,entries,LIST,data,LIST,value,NO LIST,,NO LIST,,MISSING,,MISSING,,MISSING,string,"('language_and_locale_v2', 'children', 'entries', 'data', 'value')","[""language_and_locale_v2"", ""children""]","""value""",value,list,language_and_locale,Yes
your_device_push_settings:media,personal_information/profile_information/preferences/preferences/your_device_push_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_device_push_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_device_push_settings,Yes
your_device_push_settings:label_values:label,personal_information/profile_information/preferences/preferences/your_device_push_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_device_push_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_device_push_settings,Yes
your_device_push_settings:label_values:timestamp_value,personal_information/profile_information/preferences/preferences/your_device_push_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_device_push_settings.json,label_values,timestamp_value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('label_values', 'timestamp_value')",,"[""label_values"", ""timestamp_value""]",timestamp_value,static,your_device_push_settings,Yes
your_device_push_settings:fbid,personal_information/profile_information/preferences/preferences/your_device_push_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'timestamp_value': 'number'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_device_push_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_device_push_settings,Yes
your_post_composer_settings:media,personal_information/profile_information/preferences/preferences/your_post_composer_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_post_composer_settings.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,your_post_composer_settings,Yes
your_post_composer_settings:label_values:label,personal_information/profile_information/preferences/preferences/your_post_composer_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_post_composer_settings.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,your_post_composer_settings,Yes
your_post_composer_settings:label_values:value,personal_information/profile_information/preferences/preferences/your_post_composer_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_post_composer_settings.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,your_post_composer_settings,Yes
your_post_composer_settings:fbid,personal_information/profile_information/preferences/preferences/your_post_composer_settings.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,your_post_composer_settings.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,your_post_composer_settings,Yes
notification_preferences:timestamp,personal_information/profile_information/preferences/preferences/notification_preferences.json,"{'timestamp': 'number', 'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_preferences.json,timestamp,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,number,"('timestamp',)",,"[""timestamp""]",timestamp,skip,notification_preferences,No
notification_preferences:media,personal_information/profile_information/preferences/preferences/notification_preferences.json,"{'timestamp': 'number', 'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_preferences.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,notification_preferences,No
notification_preferences:label_values:label,personal_information/profile_information/preferences/preferences/notification_preferences.json,"{'timestamp': 'number', 'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_preferences.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,notification_preferences,No
notification_preferences:label_values:value,personal_information/profile_information/preferences/preferences/notification_preferences.json,"{'timestamp': 'number', 'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_preferences.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,notification_preferences,No
notification_preferences:fbid,personal_information/profile_information/preferences/preferences/notification_preferences.json,"{'timestamp': 'number', 'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,notification_preferences.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,notification_preferences,No
reels_preferences:media,personal_information/profile_information/preferences/preferences/reels_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,reels_preferences.json,media,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,array,"('media',)",,"[""media""]",media,skip,reels_preferences,Yes
reels_preferences:label_values:label,personal_information/profile_information/preferences/preferences/reels_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,reels_preferences.json,label_values,label,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'label')",,"[""label_values"", ""label""]",label,static,reels_preferences,Yes
reels_preferences:label_values:value,personal_information/profile_information/preferences/preferences/reels_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,reels_preferences.json,label_values,value,LIST,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('label_values', 'value')",,"[""label_values"", ""value""]",value,static,reels_preferences,Yes
reels_preferences:fbid,personal_information/profile_information/preferences/preferences/reels_preferences.json,"{'media': 'array', 'label_values': [{'label': 'string', 'value': 'string'}], 'fbid': 'string'}",personal_information,profile_information,preferences,,reels_preferences.json,fbid,,NO LIST,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,,MISSING,string,"('fbid',)",,"[""fbid""]",fbid,skip,reels_preferences,Yes
