variable,value,row_path,col_path_1,col_path_2,col_path_3,col_path_4,col_path_5,data_type,col_path_1_values,col_path_2_values,col_path_3_values,col_path_4_values
Profile,"{'AI-Moji': {'CreateDate': 'string', 'AIMojiList': 'object'}, 'Autofill': {'PhoneNumber': 'string', 'Email': 'string', 'FirstName': 'string', 'LastName': 'string', 'Address': 'string', 'ZipCode': 'string', 'Unit': 'string', 'City': 'string', 'State': 'string', 'Country': 'string'}, 'Profile Info': {'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}}",Profile,Profile Info,ProfileMap,profilePhoto,,,string,"{'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}","{'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}",string,
Profile,"{'AI-Moji': {'CreateDate': 'string', 'AIMojiList': 'object'}, 'Autofill': {'PhoneNumber': 'string', 'Email': 'string', 'FirstName': 'string', 'LastName': 'string', 'Address': 'string', 'ZipCode': 'string', 'Unit': 'string', 'City': 'string', 'State': 'string', 'Country': 'string'}, 'Profile Info': {'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}}",Profile,Profile Info,ProfileMap,profileVideo,,,string,"{'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}","{'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}",string,
Profile,"{'AI-Moji': {'CreateDate': 'string', 'AIMojiList': 'object'}, 'Autofill': {'PhoneNumber': 'string', 'Email': 'string', 'FirstName': 'string', 'LastName': 'string', 'Address': 'string', 'ZipCode': 'string', 'Unit': 'string', 'City': 'string', 'State': 'string', 'Country': 'string'}, 'Profile Info': {'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}}",Profile,Profile Info,ProfileMap,telephoneNumber,,,string,"{'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}","{'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}",string,
Profile,"{'AI-Moji': {'CreateDate': 'string', 'AIMojiList': 'object'}, 'Autofill': {'PhoneNumber': 'string', 'Email': 'string', 'FirstName': 'string', 'LastName': 'string', 'Address': 'string', 'ZipCode': 'string', 'Unit': 'string', 'City': 'string', 'State': 'string', 'Country': 'string'}, 'Profile Info': {'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}}",Profile,Profile Info,ProfileMap,userName,,,string,"{'App': 'number', 'ProfileMap': {'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}}","{'PlatformInfo': [{'Description': 'string', 'Name': 'string', 'Platform': 'string', 'Profile Photo': 'string'}], 'bioDescription': 'string', 'birthDate': 'string', 'emailAddress': 'string', 'likesReceived': 'string', 'profilePhoto': 'string', 'profileVideo': 'string', 'telephoneNumber': 'string', 'userName': 'string'}",string,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Communication With Shops,CommunicationHistories,,,,object,{'CommunicationHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Current Payment Information,PayCard,,,,object,{'PayCard': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Customer Support History,CustomerSupportHistories,,,,object,{'CustomerSupportHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Order Dispute History,OrderDisputeHistories,,,,object,{'OrderDisputeHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Order History,OrderHistories,,,,object,{'OrderHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Product Browsing History,ProductBrowsingHistories,,,,object,{'ProductBrowsingHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Product Reviews,ProductReviewHistories,,,,object,{'ProductReviewHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Returns and Refunds History,ReturnAndRefundHistories,,,,object,{'ReturnAndRefundHistories': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Saved Address Information,SavedAddress,,,,object,{'SavedAddress': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Shopping Cart List,ShoppingCart,,,,object,{'ShoppingCart': 'object'},object,,
TikTok Shop,"{'Communication With Shops': {'CommunicationHistories': 'object'}, 'Current Payment Information': {'PayCard': 'object'}, 'Customer Support History': {'CustomerSupportHistories': 'object'}, 'Order Dispute History': {'OrderDisputeHistories': 'object'}, 'Order History': {'OrderHistories': 'object'}, 'Product Browsing History': {'ProductBrowsingHistories': 'object'}, 'Product Reviews': {'ProductReviewHistories': 'object'}, 'Returns and Refunds History': {'ReturnAndRefundHistories': 'object'}, 'Saved Address Information': {'SavedAddress': 'object'}, 'Shopping Cart List': {'ShoppingCart': 'object'}, 'Vouchers': {'Vouchers': 'object'}}",TikTok Shop,Vouchers,Vouchers,,,,object,{'Vouchers': 'object'},object,,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live History,GoLiveList,,,,object,{'GoLiveList': 'object'},object,,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow agencies to find and invite you,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow others to invite you to co-host in LIVE,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow people to send and receive comments during your LIVE,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow suggested LIVE hosts to invite you to co-host in LIVE,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow viewers to request to go LIVE with you,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
Tiktok Live,"{'Go Live History': {'GoLiveList': 'object'}, 'Go Live Settings': {'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}, 'Watch Live History': {'WatchLiveMap': {}}, 'Watch Live Settings': {'WatchLiveSettingsMap': {'app': 'string', 'web': 'string'}, 'MostRecentModificationTimeInApp': 'string', 'MostRecentModificationTimeInWeb': 'string'}}",Tiktok Live,Go Live Settings,SettingsMap,Allow viewers to see and send questions and answers in your LIVE,,,string,"{'SettingsMap': {'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}}","{'Allow agencies to find and invite you': 'string', 'Allow others to invite you to co-host in LIVE': 'string', 'Allow people to send and receive comments during your LIVE': 'string', 'Allow suggested LIVE hosts to invite you to co-host in LIVE': 'string', 'Allow viewers to request to go LIVE with you': 'string', 'Allow viewers to see and send questions and answers in your LIVE': 'string', 'Allow viewers to send you gifts during your LIVE': 'string', 'Hide comments that contain the following keywords from your LIVE': 'array', 'Hide potential spam or offensive comments from your LIVE': 'string', 'People you assigned to moderate your LIVE': 'array', 'Show your username and gift information in features with ranking lists': 'string'}",string,
