json_name,id,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag,keepID,date_added
stories.json,content:stories:backup_uri,backup_uri,"[""ig_stories"", ""backup_uri""]","[""ig_stories""]","[""backup_uri""]",list,string,your_instagram_activity/content/stories.json,No,content:stories:backup_uri,pre-trial
liked_posts.json,likes:liked_posts:title,title,"[""likes_media_likes"", ""title""]","[""likes_media_likes""]","[""title""]",list,string,your_instagram_activity/likes/liked_posts.json,No,likes:liked_posts:title,pre-trial
message_1.json,message_requests:username:message_1:participants:name,name,"[""participants"", ""name""]","[""participants""]","[""name""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:sender_name,sender_name,"[""messages"", ""sender_name""]","[""messages""]","[""sender_name""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:timestamp_ms,timestamp_ms,"[""messages"", ""timestamp_ms""]","[""messages""]","[""timestamp_ms""]",list,number,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:content,content,"[""messages"", ""content""]","[""messages""]","[""content""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:is_geoblocked_for_viewer,is_geoblocked_for_viewer,"[""messages"", ""is_geoblocked_for_viewer""]","[""messages""]","[""is_geoblocked_for_viewer""]",list,boolean,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:is_unsent_image_by_messenger_kid_parent,is_unsent_image_by_messenger_kid_parent,"[""messages"", ""is_unsent_image_by_messenger_kid_parent""]","[""messages""]","[""is_unsent_image_by_messenger_kid_parent""]",list,boolean,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
eligibility.json,monetization:eligibility:title,title,"[""monetization_eligibility"", ""title""]","[""monetization_eligibility""]","[""title""]",list,string,your_instagram_activity/monetization/eligibility.json,No,,pre-trial
saved_posts.json,saved:saved_posts:title,title,"[""saved_saved_media"", ""title""]","[""saved_saved_media""]","[""title""]",list,string,your_instagram_activity/saved/saved_posts.json,No,saved:saved_posts:title,pre-trial
story_likes.json,story_sticker_interactions:story_likes:title,title,"[""story_activities_story_likes"", ""title""]","[""story_activities_story_likes""]","[""title""]",list,string,your_instagram_activity/story_sticker_interactions/story_likes.json,No,story_interactions:story_likes:title,pre-trial
show_exclusive_story_promo_setting.json,subscriptions:show_exclusive_story_promo_setting:title,title,"[""subscriptions_show_story_teaser_setting"", ""title""]","[""subscriptions_show_story_teaser_setting""]","[""title""]",list,string,your_instagram_activity/subscriptions/show_exclusive_story_promo_setting.json,No,,pre-trial
your_muted_story_teaser_creators.json,subscriptions:your_muted_story_teaser_creators:title,title,"[""subscriptions_muted_story_teaser_creators"", ""title""]","[""subscriptions_muted_story_teaser_creators""]","[""title""]",list,string,your_instagram_activity/subscriptions/your_muted_story_teaser_creators.json,No,subscriptions:your_muted_story_teaser_creators:title,pre-trial
instagram_signup_details.json,login_and_profile_creation:instagram_signup_details:title,title,"[""account_history_registration_info"", ""title""]","[""account_history_registration_info""]","[""title""]",list,string,security_and_login_information/login_and_profile_creation/instagram_signup_details.json,No,,pre-trial
last_known_location.json,login_and_profile_creation:last_known_location:title,title,"[""account_history_imprecise_last_known_location"", ""title""]","[""account_history_imprecise_last_known_location""]","[""title""]",list,string,security_and_login_information/login_and_profile_creation/last_known_location.json,No,,pre-trial
login_activity.json,login_and_profile_creation:login_activity:title,title,"[""account_history_login_history"", ""title""]","[""account_history_login_history""]","[""title""]",list,string,security_and_login_information/login_and_profile_creation/login_activity.json,No,,pre-trial
profile_privacy_changes.json,login_and_profile_creation:profile_privacy_changes:title,title,"[""account_history_account_privacy_history"", ""title""]","[""account_history_account_privacy_history""]","[""title""]",list,string,security_and_login_information/login_and_profile_creation/profile_privacy_changes.json,No,login_and_profile_creation:profile_privacy_changes:title,pre-trial
comments_allowed_from.json,settings:comments_allowed_from:title,title,"[""settings_allow_comments_from"", ""title""]","[""settings_allow_comments_from""]","[""title""]",list,string,preferences/settings/comments_allowed_from.json,No,settings:comments_allowed_from:title,pre-trial
consents.json,settings:consents:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,preferences/settings/consents.json,No,settings:consents:ent_field_name,pre-trial
consents.json,settings:consents:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,preferences/settings/consents.json,No,settings:consents:label,pre-trial
consents.json,settings:consents:timestamp_value,timestamp_value,"[""label_values"", ""timestamp_value""]","[""label_values""]","[""timestamp_value""]",list,number,preferences/settings/consents.json,No,settings:consents:timestamp_value,pre-trial
use_cross-app_messaging.json,settings:use_cross-app_messaging:title,title,"[""settings_upgraded_to_cross_app_messaging"", ""title""]","[""settings_upgraded_to_cross_app_messaging""]","[""title""]",list,string,preferences/settings/use_cross-app_messaging.json,No,,pre-trial
locations_of_interest.json,information_about_you:locations_of_interest:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,personal_information/information_about_you/locations_of_interest.json,No,,pre-trial
locations_of_interest.json,information_about_you:locations_of_interest:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,personal_information/information_about_you/locations_of_interest.json,No,,pre-trial
locations_of_interest.json,information_about_you:locations_of_interest:label_values:value,value,"[""label_values"", ""value""]","[""label_values""]","[""value""]",list,string,personal_information/information_about_you/locations_of_interest.json,No,,pre-trial
profile_based_in.json,information_about_you:profile_based_in:title,title,"[""inferred_data_primary_location"", ""title""]","[""inferred_data_primary_location""]","[""title""]",list,string,personal_information/information_about_you/profile_based_in.json,No,,pre-trial
instagram_profile_information.json,personal_information:instagram_profile_information:title,title,"[""profile_account_insights"", ""title""]","[""profile_account_insights""]","[""title""]",list,string,personal_information/personal_information/instagram_profile_information.json,No,,pre-trial
personal_information.json,personal_information:personal_information:profile_user:title,title,"[""profile_user"", ""title""]","[""profile_user""]","[""title""]",list,string,personal_information/personal_information/personal_information.json,No,,pre-trial
professional_information.json,personal_information:professional_information:title,title,"[""profile_business"", ""title""]","[""profile_business""]","[""title""]",list,string,personal_information/personal_information/professional_information.json,No,,pre-trial
profile_changes.json,personal_information:profile_changes:title,title,"[""profile_profile_change"", ""title""]","[""profile_profile_change""]","[""title""]",list,string,personal_information/personal_information/profile_changes.json,No,,pre-trial
blocked_profiles.json,followers_and_following:blocked_profiles:title,title,"[""relationships_blocked_users"", ""title""]","[""relationships_blocked_users""]","[""title""]",list,string,connections/followers_and_following/blocked_profiles.json,No,followers_and_following:blocked_profiles:title,pre-trial
following.json,followers_and_following:following:title,title,"[""relationships_following"", ""title""]","[""relationships_following""]","[""title""]",list,string,connections/followers_and_following/following.json,No,followers_and_following:following:title,pre-trial
following.json,followers_and_following:following:media_list_data,media_list_data,"[""relationships_following"", ""media_list_data""]","[""relationships_following""]","[""media_list_data""]",list,array,connections/followers_and_following/following.json,No,followers_and_following:following:media_list_data,pre-trial
your_activity_off_meta_technologies.json,apps_and_websites:your_activity_off_meta_technologies:name,name,"[""apps_and_websites_off_meta_activity"", ""name""]","[""apps_and_websites_off_meta_activity""]","[""name""]",list,string,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies.json,No,apps_and_websites:your_activity_off_meta_technologies:name,pre-trial
your_activity_off_meta_technologies_settings.json,apps_and_websites:your_activity_off_meta_technologies_settings:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,No,,pre-trial
your_activity_off_meta_technologies_settings.json,apps_and_websites:your_activity_off_meta_technologies_settings:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,No,,pre-trial
your_activity_off_meta_technologies_settings.json,apps_and_websites:your_activity_off_meta_technologies_settings:value,value,"[""label_values"", ""value""]","[""label_values""]","[""value""]",list,string,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,No,,pre-trial
your_activity_off_meta_technologies_settings.json,apps_and_websites:your_activity_off_meta_technologies_settings:timestamp_value,timestamp_value,"[""label_values"", ""timestamp_value""]","[""label_values""]","[""timestamp_value""]",list,number,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,No,,pre-trial
your_activity_off_meta_technologies_settings.json,apps_and_websites:your_activity_off_meta_technologies_settings:dict,dict,"[""label_values"", ""dict""]","[""label_values""]","[""dict""]",list,array,apps_and_websites_off_of_instagram/apps_and_websites/your_activity_off_meta_technologies_settings.json,No,,pre-trial
ads_about_meta.json,instagram_ads_and_businesses:ads_about_meta:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,ads_information/instagram_ads_and_businesses/ads_about_meta.json,No,instagram_ads_and_businesses:ads_about_meta:ent_field_name,pre-trial
ads_about_meta.json,instagram_ads_and_businesses:ads_about_meta:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,ads_information/instagram_ads_and_businesses/ads_about_meta.json,No,instagram_ads_and_businesses:ads_about_meta:label,pre-trial
ads_about_meta.json,instagram_ads_and_businesses:ads_about_meta:value,value,"[""label_values"", ""value""]","[""label_values""]","[""value""]",list,string,ads_information/instagram_ads_and_businesses/ads_about_meta.json,No,instagram_ads_and_businesses:ads_about_meta:value,pre-trial
ads_about_meta.json,instagram_ads_and_businesses:ads_about_meta:timestamp_value,timestamp_value,"[""label_values"", ""timestamp_value""]","[""label_values""]","[""timestamp_value""]",list,number,ads_information/instagram_ads_and_businesses/ads_about_meta.json,No,instagram_ads_and_businesses:ads_about_meta:timestamp_value,pre-trial
advertisers_using_your_activity_or_information.json,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:advertiser_name,advertiser_name,"[""ig_custom_audiences_all_types"", ""advertiser_name""]","[""ig_custom_audiences_all_types""]","[""advertiser_name""]",list,string,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:advertiser_name,pre-trial
advertisers_using_your_activity_or_information.json,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_data_file_custom_audience,has_data_file_custom_audience,"[""ig_custom_audiences_all_types"", ""has_data_file_custom_audience""]","[""ig_custom_audiences_all_types""]","[""has_data_file_custom_audience""]",list,boolean,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_data_file_custom_audience,pre-trial
advertisers_using_your_activity_or_information.json,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_remarketing_custom_audience,has_remarketing_custom_audience,"[""ig_custom_audiences_all_types"", ""has_remarketing_custom_audience""]","[""ig_custom_audiences_all_types""]","[""has_remarketing_custom_audience""]",list,boolean,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_remarketing_custom_audience,pre-trial
advertisers_using_your_activity_or_information.json,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_in_person_store_visit,has_in_person_store_visit,"[""ig_custom_audiences_all_types"", ""has_in_person_store_visit""]","[""ig_custom_audiences_all_types""]","[""has_in_person_store_visit""]",list,boolean,ads_information/instagram_ads_and_businesses/advertisers_using_your_activity_or_information.json,No,instagram_ads_and_businesses:advertisers_using_your_activity_or_information:has_in_person_store_visit,pre-trial
other_categories_used_to_reach_you.json,instagram_ads_and_businesses:other_categories_used_to_reach_you:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:ent_field_name,pre-trial
other_categories_used_to_reach_you.json,instagram_ads_and_businesses:other_categories_used_to_reach_you:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,ads_information/instagram_ads_and_businesses/other_categories_used_to_reach_you.json,No,instagram_ads_and_businesses:other_categories_used_to_reach_you:label,pre-trial
your_information_download_requests.json,other_activity:your_information_download_requests:ent_field_name,ent_field_name,"[""label_values"", ""ent_field_name""]","[""label_values""]","[""ent_field_name""]",list,string,your_instagram_activity/other_activity/your_information_download_requests.json,No,,pre-trial
your_information_download_requests.json,other_activity:your_information_download_requests:label,label,"[""label_values"", ""label""]","[""label_values""]","[""label""]",list,string,your_instagram_activity/other_activity/your_information_download_requests.json,No,,pre-trial
your_information_download_requests.json,other_activity:your_information_download_requests:timestamp_value,timestamp_value,"[""label_values"", ""timestamp_value""]","[""label_values""]","[""timestamp_value""]",list,number,your_instagram_activity/other_activity/your_information_download_requests.json,No,other_activity:your_information_download_requests:timestamp_value,pre-trial
your_information_download_requests.json,other_activity:your_information_download_requests:value,value,"[""label_values"", ""value""]","[""label_values""]","[""value""]",list,string,your_instagram_activity/other_activity/your_information_download_requests.json,No,,pre-trial
your_information_download_requests.json,other_activity:your_information_download_requests:vec,vec,"[""label_values"", ""vec""]","[""label_values""]","[""vec""]",list,array,your_instagram_activity/other_activity/your_information_download_requests.json,No,,pre-trial
profile_photos.json,content:profile_photos:source_app,source_app,"[""ig_profile_picture"", ""cross_post_source"", ""source_app""]","[""ig_profile_picture""]","[""cross_post_source"", ""source_app""]",list,string,your_instagram_activity/content/profile_photos.json,No,,pre-trial
stories.json,content:stories:source_app,source_app,"[""ig_stories"", ""cross_post_source"", ""source_app""]","[""ig_stories""]","[""cross_post_source"", ""source_app""]",list,string,your_instagram_activity/content/stories.json,No,content:stories:source_app,pre-trial
liked_posts.json,likes:liked_posts:href,href,"[""likes_media_likes"", ""string_list_data"", ""href""]","[""likes_media_likes"", ""string_list_data""]","[""href""]",list,string,your_instagram_activity/likes/liked_posts.json,No,likes:liked_posts:href,pre-trial
liked_posts.json,likes:liked_posts:value,value,"[""likes_media_likes"", ""string_list_data"", ""value""]","[""likes_media_likes"", ""string_list_data""]","[""value""]",list,string,your_instagram_activity/likes/liked_posts.json,No,likes:liked_posts:value,pre-trial
liked_posts.json,likes:liked_posts:timestamp,timestamp,"[""likes_media_likes"", ""string_list_data"", ""timestamp""]","[""likes_media_likes"", ""string_list_data""]","[""timestamp""]",list,number,your_instagram_activity/likes/liked_posts.json,No,likes:liked_posts:timestamp,pre-trial
message_1.json,message_requests:username:message_1:messages:share:link,link,"[""messages"", ""share"", ""link""]","[""messages""]","[""share"", ""link""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:share:profile_share_username,profile_share_username,"[""messages"", ""share"", ""profile_share_username""]","[""messages""]","[""share"", ""profile_share_username""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
message_1.json,message_requests:username:message_1:messages:share:profile_share_name,profile_share_name,"[""messages"", ""share"", ""profile_share_name""]","[""messages""]","[""share"", ""profile_share_name""]",list,string,your_instagram_activity/messages/message_requests/username/message_1.json,No,,pre-trial
story_likes.json,story_sticker_interactions:story_likes:timestamp,timestamp,"[""story_activities_story_likes"", ""string_list_data"", ""timestamp""]","[""story_activities_story_likes"", ""string_list_data""]","[""timestamp""]",list,number,your_instagram_activity/story_sticker_interactions/story_likes.json,No,story_interactions:story_likes:timestamp,pre-trial
locations_of_interest.json,information_about_you:locations_of_interest:vec:value,value,"[""label_values"", ""vec"", ""value""]","[""label_values"", ""vec""]","[""value""]",list,string,personal_information/information_about_you/locations_of_interest.json,No,,pre-trial
blocked_profiles.json,followers_and_following:blocked_profiles:href,href,"[""relationships_blocked_users"", ""string_list_data"", ""href""]","[""relationships_blocked_users"", ""string_list_data""]","[""href""]",list,string,connections/followers_and_following/blocked_profiles.json,No,followers_and_following:blocked_profiles:href,pre-trial
blocked_profiles.json,followers_and_following:blocked_profiles:timestamp,timestamp,"[""relationships_blocked_users"", ""string_list_data"", ""timestamp""]","[""relationships_blocked_users"", ""string_list_data""]","[""timestamp""]",list,number,connections/followers_and_following/blocked_profiles.json,No,followers_and_following:blocked_profiles:timestamp,pre-trial
following.json,followers_and_following:following:href,href,"[""relationships_following"", ""string_list_data"", ""href""]","[""relationships_following"", ""string_list_data""]","[""href""]",list,string,connections/followers_and_following/following.json,No,followers_and_following:following:href,pre-trial
following.json,followers_and_following:following:value,value,"[""relationships_following"", ""string_list_data"", ""value""]","[""relationships_following"", ""string_list_data""]","[""value""]",list,string,connections/followers_and_following/following.json,No,followers_and_following:following:value,pre-trial
following.json,followers_and_following:following:timestamp,timestamp,"[""relationships_following"", ""string_list_data"", ""timestamp""]","[""relationships_following"", ""string_list_data""]","[""timestamp""]",list,number,connections/followers_and_following/following.json,No,followers_and_following:following:timestamp,pre-trial
