id,column_name,path,list_path,subfield_path,var_type,data_type,json_name,duplicate_flag,keepID,date_added,file_path
Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551010464139463445"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551010464139463445:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7551103754139142934"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7551103754139142934:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7552111815805684502"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7552111815805684502:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7554388496419490582"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7554388496419490582:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7555102816709380887"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7555102816709380887:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7556236417095371542"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7556236417095371542:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7558784672715983638"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7558784672715983638:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559611514619611926"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559611514619611926:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7559924220057914134"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7559924220057914134:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7560382256549989142"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7560382256549989142:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561336103224085270"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561336103224085270:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7561815283478104854"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7561815283478104854:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:CommentTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:CommentContent,CommentContent,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments"", ""CommentContent""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments""]","[""CommentContent""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:CommentContent,,
Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:RawTime,RawTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments"", ""RawTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562112741633428226"", ""Comments""]","[""RawTime""]",list,number,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562112741633428226:Comments:RawTime,,
Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:Comments:CommentTime,CommentTime,"[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""Comments"", ""CommentTime""]","[""Tiktok Live"", ""Watch Live History"", ""WatchLiveMap"", ""7562130029812009731"", ""Comments""]","[""CommentTime""]",list,string,,No,Tiktok Live:Watch Live History:WatchLiveMap:7562130029812009731:Comments:CommentTime,,
