json_name,id,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag,date_added,keepID
browser_cookies.json,security_and_login_information:browser_cookies:$COOKIES,$COOKIES,"[""datr_stats_v2"", ""$COOKIES""]","[""datr_stats_v2"", ""$COOKIES""]",[],list,number,security_and_login_information/browser_cookies.json,No,pre-trial,
your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_facebook:your_activity_off_meta_technologies_settings:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,apps_and_websites_off_of_facebook/your_activity_off_meta_technologies_settings.json,No,pre-trial,
your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_facebook:your_activity_off_meta_technologies_settings:media,media,"[""media""]",,"[""media""]",static,array,apps_and_websites_off_of_facebook/your_activity_off_meta_technologies_settings.json,Yes,pre-trial,
your_activity_off_meta_technologies_settings.json,apps_and_websites_off_of_facebook:your_activity_off_meta_technologies_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,apps_and_websites_off_of_facebook/your_activity_off_meta_technologies_settings.json,No,pre-trial,
permissions_you_have_granted_to_apps.json,apps_and_websites_off_of_facebook:permissions_you_have_granted_to_apps:media,media,"[""media""]",,"[""media""]",static,array,apps_and_websites_off_of_facebook/permissions_you_have_granted_to_apps.json,Yes,pre-trial,
permissions_you_have_granted_to_apps.json,apps_and_websites_off_of_facebook:permissions_you_have_granted_to_apps:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,apps_and_websites_off_of_facebook/permissions_you_have_granted_to_apps.json,No,pre-trial,
two-factor_authentication.json,security_and_login_information:two-factor_authentication:media,media,"[""media""]",,"[""media""]",static,array,security_and_login_information/two-factor_authentication.json,Yes,pre-trial,
two-factor_authentication.json,security_and_login_information:two-factor_authentication:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,security_and_login_information/two-factor_authentication.json,No,pre-trial,
information_about_your_last_login.json,security_and_login_information:information_about_your_last_login:media,media,"[""media""]",,"[""media""]",static,array,security_and_login_information/information_about_your_last_login.json,Yes,pre-trial,
information_about_your_last_login.json,security_and_login_information:information_about_your_last_login:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,security_and_login_information/information_about_your_last_login.json,No,pre-trial,
your_sampled_locations.json,ads_information:your_sampled_locations:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,ads_information/your_sampled_locations.json,No,pre-trial,
your_sampled_locations.json,ads_information:your_sampled_locations:media,media,"[""media""]",,"[""media""]",static,array,ads_information/your_sampled_locations.json,No,pre-trial,
your_sampled_locations.json,ads_information:your_sampled_locations:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/your_sampled_locations.json,No,pre-trial,
story_views_in_past_7_days.json,ads_information:story_views_in_past_7_days:media,media,"[""media""]",,"[""media""]",static,array,ads_information/story_views_in_past_7_days.json,No,pre-trial,
story_views_in_past_7_days.json,ads_information:story_views_in_past_7_days:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/story_views_in_past_7_days.json,No,pre-trial,
ad_preferences.json,ads_information:ad_preferences:media,media,"[""media""]",,"[""media""]",static,array,ads_information/ad_preferences.json,Yes,pre-trial,
ad_preferences.json,ads_information:ad_preferences:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/ad_preferences.json,No,pre-trial,
your_consent_settings.json,ads_information:your_consent_settings:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,ads_information/your_consent_settings.json,No,pre-trial,
your_consent_settings.json,ads_information:your_consent_settings:media,media,"[""media""]",,"[""media""]",static,array,ads_information/your_consent_settings.json,No,pre-trial,
your_consent_settings.json,ads_information:your_consent_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/your_consent_settings.json,No,pre-trial,
other_categories_used_to_reach_you.json,ads_information:other_categories_used_to_reach_you:media,media,"[""media""]",,"[""media""]",static,array,ads_information/other_categories_used_to_reach_you.json,Yes,pre-trial,
other_categories_used_to_reach_you.json,ads_information:other_categories_used_to_reach_you:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/other_categories_used_to_reach_you.json,No,pre-trial,
ads_personalization_consent.json,ads_information:ads_personalization_consent:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,ads_information/ads_personalization_consent.json,No,pre-trial,
ads_personalization_consent.json,ads_information:ads_personalization_consent:media,media,"[""media""]",,"[""media""]",static,array,ads_information/ads_personalization_consent.json,Yes,pre-trial,
ads_personalization_consent.json,ads_information:ads_personalization_consent:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/ads_personalization_consent.json,No,pre-trial,
advertisers_using_your_activity_or_information.json,ads_information:advertisers_using_your_activity_or_information:media,media,"[""media""]",,"[""media""]",static,array,ads_information/advertisers_using_your_activity_or_information.json,Yes,pre-trial,
advertisers_using_your_activity_or_information.json,ads_information:advertisers_using_your_activity_or_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/advertisers_using_your_activity_or_information.json,No,pre-trial,
ads_about_meta.json,ads_information:ads_about_meta:media,media,"[""media""]",,"[""media""]",static,array,ads_information/ads_about_meta.json,Yes,pre-trial,
ads_about_meta.json,ads_information:ads_about_meta:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/ads_about_meta.json,No,pre-trial,
meta_ad_library_accounts.json,ads_information:meta_ad_library_accounts:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,ads_information/meta_ad_library_accounts.json,No,pre-trial,
meta_ad_library_accounts.json,ads_information:meta_ad_library_accounts:media,media,"[""media""]",,"[""media""]",static,array,ads_information/meta_ad_library_accounts.json,Yes,pre-trial,
meta_ad_library_accounts.json,ads_information:meta_ad_library_accounts:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/meta_ad_library_accounts.json,No,pre-trial,
ads_feedback_activity.json,ads_information:ads_feedback_activity:media,media,"[""media""]",,"[""media""]",static,array,ads_information/ads_feedback_activity.json,No,pre-trial,
ads_feedback_activity.json,ads_information:ads_feedback_activity:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/ads_feedback_activity.json,No,pre-trial,
subscription_for_no_ads.json,ads_information:subscription_for_no_ads:media,media,"[""media""]",,"[""media""]",static,array,ads_information/subscription_for_no_ads.json,No,pre-trial,
subscription_for_no_ads.json,ads_information:subscription_for_no_ads:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,ads_information/subscription_for_no_ads.json,No,pre-trial,
consent_for_combining_facebook_and_messenger_data.json,preferences:consent_for_combining_facebook_and_messenger_data:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,preferences/preferences/consent_for_combining_facebook_and_messenger_data.json,No,pre-trial,
consent_for_combining_facebook_and_messenger_data.json,preferences:consent_for_combining_facebook_and_messenger_data:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/consent_for_combining_facebook_and_messenger_data.json,No,pre-trial,
consent_for_combining_facebook_and_messenger_data.json,preferences:consent_for_combining_facebook_and_messenger_data:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/consent_for_combining_facebook_and_messenger_data.json,No,pre-trial,
privacy_settings.json,preferences:preferences:privacy_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/privacy_settings.json,No,pre-trial,
privacy_settings.json,preferences:preferences:privacy_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/privacy_settings.json,No,pre-trial,
dark_mode_settings.json,preferences:dark_mode_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/dark_mode_settings.json,No,pre-trial,
dark_mode_settings.json,preferences:dark_mode_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/dark_mode_settings.json,No,pre-trial,
your_story_highlights.json,preferences:preferences:your_story_highlights:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/your_story_highlights.json,No,pre-trial,
your_story_highlights.json,preferences:preferences:your_story_highlights:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/your_story_highlights.json,No,pre-trial,
notification_settings.json,preferences:preferences:notification_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/notification_settings.json,No,pre-trial,
notification_settings.json,preferences:preferences:notification_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/notification_settings.json,No,pre-trial,
your_facebook_story_preferences.json,preferences:preferences:your_facebook_story_preferences:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/your_facebook_story_preferences.json,Yes,pre-trial,
your_facebook_story_preferences.json,preferences:preferences:your_facebook_story_preferences:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/your_facebook_story_preferences.json,No,pre-trial,
memorialization_settings.json,preferences:memorialization_settings:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,preferences/preferences/memorialization_settings.json,No,pre-trial,
memorialization_settings.json,preferences:memorialization_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/memorialization_settings.json,No,pre-trial,
memorialization_settings.json,preferences:memorialization_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/memorialization_settings.json,No,pre-trial,
your_post_composer_settings.json,preferences:preferences:your_post_composer_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/your_post_composer_settings.json,No,pre-trial,
your_post_composer_settings.json,preferences:preferences:your_post_composer_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/your_post_composer_settings.json,No,pre-trial,
reels_preferences.json,preferences:preferences:reels_preferences:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/reels_preferences.json,Yes,pre-trial,
reels_preferences.json,preferences:preferences:reels_preferences:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/reels_preferences.json,No,pre-trial,
your_fundraiser_settings.json,preferences:preferences:your_fundraiser_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/your_fundraiser_settings.json,No,pre-trial,
your_fundraiser_settings.json,preferences:preferences:your_fundraiser_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/your_fundraiser_settings.json,No,pre-trial,
your_watch_settings.json,preferences:preferences:your_watch_settings:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/your_watch_settings.json,Yes,pre-trial,
your_watch_settings.json,preferences:preferences:your_watch_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/your_watch_settings.json,No,pre-trial,
language_settings_history.json,preferences:language_settings_history:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,preferences/preferences/language_settings_history.json,No,pre-trial,
language_settings_history.json,preferences:language_settings_history:media,media,"[""media""]",,"[""media""]",static,array,preferences/preferences/language_settings_history.json,Yes,pre-trial,
language_settings_history.json,preferences:language_settings_history:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/preferences/language_settings_history.json,No,pre-trial,
snooze.json,preferences:feed:snooze:media,media,"[""media""]",,"[""media""]",static,array,preferences/feed/snooze.json,No,pre-trial,
snooze.json,preferences:feed:snooze:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/feed/snooze.json,No,pre-trial,
unfollowed_profiles.json,preferences:feed:unfollowed_profiles:media,media,"[""media""]",,"[""media""]",static,array,preferences/feed/unfollowed_profiles.json,Yes,pre-trial,
unfollowed_profiles.json,preferences:feed:unfollowed_profiles:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/feed/unfollowed_profiles.json,No,pre-trial,
your_activity.json,preferences:memories:your_activity:media,media,"[""media""]",,"[""media""]",static,array,preferences/memories/your_activity.json,No,pre-trial,
your_activity.json,preferences:memories:your_activity:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,preferences/memories/your_activity.json,No,pre-trial,
your_account_password_information.json,facebook_accounts_center:your_account_password_information:media,media,"[""media""]",,"[""media""]",static,array,personal_information/facebook_accounts_center/your_account_password_information.json,Yes,pre-trial,
your_account_password_information.json,facebook_accounts_center:your_account_password_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/facebook_accounts_center/your_account_password_information.json,No,pre-trial,
the_ways_we_can_send_you_notifications.json,profile_information:the_ways_we_can_send_you_notifications:media,media,"[""media""]",,"[""media""]",static,array,personal_information/profile_information/the_ways_we_can_send_you_notifications.json,Yes,pre-trial,
the_ways_we_can_send_you_notifications.json,profile_information:the_ways_we_can_send_you_notifications:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/profile_information/the_ways_we_can_send_you_notifications.json,No,pre-trial,
contacts_uploaded_before_2021.json,profile_information:contacts_uploaded_before_2021:media,media,"[""media""]",,"[""media""]",static,array,personal_information/profile_information/contacts_uploaded_before_2021.json,No,pre-trial,
contacts_uploaded_before_2021.json,profile_information:contacts_uploaded_before_2021:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/profile_information/contacts_uploaded_before_2021.json,No,pre-trial,
predicted_languages.json,profile_information:predicted_languages:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,personal_information/profile_information/predicted_languages.json,No,pre-trial,
predicted_languages.json,profile_information:predicted_languages:media,media,"[""media""]",,"[""media""]",static,array,personal_information/profile_information/predicted_languages.json,Yes,pre-trial,
predicted_languages.json,profile_information:predicted_languages:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/profile_information/predicted_languages.json,No,pre-trial,
synced_contacts_from_instagram.json,profile_information:synced_contacts_from_instagram:media,media,"[""media""]",,"[""media""]",static,array,personal_information/profile_information/synced_contacts_from_instagram.json,No,pre-trial,
synced_contacts_from_instagram.json,profile_information:synced_contacts_from_instagram:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/profile_information/synced_contacts_from_instagram.json,No,pre-trial,
your_media_permissions.json,other_personal_information:your_media_permissions:media,media,"[""media""]",,"[""media""]",static,array,personal_information/other_personal_information/your_media_permissions.json,Yes,pre-trial,
your_media_permissions.json,other_personal_information:your_media_permissions:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,personal_information/other_personal_information/your_media_permissions.json,No,pre-trial,
people_you_may_know.json,friends:people_you_may_know:media,media,"[""media""]",,"[""media""]",static,array,connections/friends/people_you_may_know.json,Yes,pre-trial,
people_you_may_know.json,friends:people_you_may_know:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,connections/friends/people_you_may_know.json,No,pre-trial,
messenger_ui_settings.json,your_facebook_activity:messages:messenger_ui_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/messenger_ui_settings.json,No,pre-trial,
messenger_ui_settings.json,your_facebook_activity:messages:messenger_ui_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/messenger_ui_settings.json,No,pre-trial,
community_chats_settings.json,messages:community_chats_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/community_chats_settings.json,No,pre-trial,
community_chats_settings.json,messages:community_chats_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/community_chats_settings.json,No,pre-trial,
messenger_active_status_settings.json,your_facebook_activity:messages:messenger_active_status_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/messenger_active_status_settings.json,Yes,pre-trial,
messenger_active_status_settings.json,your_facebook_activity:messages:messenger_active_status_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/messenger_active_status_settings.json,No,pre-trial,
messaging_settings.json,your_facebook_activity:messages:messaging_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/messaging_settings.json,Yes,pre-trial,
messaging_settings.json,your_facebook_activity:messages:messaging_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/messaging_settings.json,No,pre-trial,
messenger_active_status_platform_settings.json,your_facebook_activity:messages:messenger_active_status_platform_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/messenger_active_status_platform_settings.json,Yes,pre-trial,
messenger_active_status_platform_settings.json,your_facebook_activity:messages:messenger_active_status_platform_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/messenger_active_status_platform_settings.json,No,pre-trial,
your_messenger_app_install_information.json,your_facebook_activity:messages:your_messenger_app_install_information:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/your_messenger_app_install_information.json,Yes,pre-trial,
your_messenger_app_install_information.json,your_facebook_activity:messages:your_messenger_app_install_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/your_messenger_app_install_information.json,No,pre-trial,
your_cross-app_messaging_settings.json,your_facebook_activity:messages:your_cross-app_messaging_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/messages/your_cross-app_messaging_settings.json,No,pre-trial,
your_cross-app_messaging_settings.json,your_facebook_activity:messages:your_cross-app_messaging_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/messages/your_cross-app_messaging_settings.json,No,pre-trial,
weather_forecast_settings.json,your_facebook_activity:other_activity:weather_forecast_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/weather_forecast_settings.json,No,pre-trial,
weather_forecast_settings.json,your_facebook_activity:other_activity:weather_forecast_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/weather_forecast_settings.json,No,pre-trial,
your_recently_followed_history.json,your_facebook_activity:other_activity:your_recently_followed_history:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/your_recently_followed_history.json,Yes,pre-trial,
your_recently_followed_history.json,your_facebook_activity:other_activity:your_recently_followed_history:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/your_recently_followed_history.json,No,pre-trial,
your_recently_used_emojis.json,your_facebook_activity:other_activity:your_recently_used_emojis:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/your_recently_used_emojis.json,No,pre-trial,
your_recently_used_emojis.json,your_facebook_activity:other_activity:your_recently_used_emojis:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/your_recently_used_emojis.json,No,pre-trial,
your_content_visibility_notification_history.json,your_facebook_activity:other_activity:your_content_visibility_notification_history:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/your_content_visibility_notification_history.json,Yes,pre-trial,
your_content_visibility_notification_history.json,your_facebook_activity:other_activity:your_content_visibility_notification_history:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/your_content_visibility_notification_history.json,No,pre-trial,
your_autofill_settings.json,your_facebook_activity:other_activity:your_autofill_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/your_autofill_settings.json,No,pre-trial,
your_autofill_settings.json,your_facebook_activity:other_activity:your_autofill_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/your_autofill_settings.json,No,pre-trial,
your_video_consumption_summary.json,your_facebook_activity:other_activity:your_video_consumption_summary:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/other_activity/your_video_consumption_summary.json,Yes,pre-trial,
your_video_consumption_summary.json,your_facebook_activity:other_activity:your_video_consumption_summary:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/other_activity/your_video_consumption_summary.json,No,pre-trial,
join_requests.json,groups:join_requests:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/groups/join_requests.json,No,pre-trial,
join_requests.json,groups:join_requests:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/groups/join_requests.json,No,pre-trial,
join_requests.json,groups:join_requests:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/groups/join_requests.json,No,pre-trial,
your_settings_for_groups_tab.json,your_facebook_activity:groups:your_settings_for_groups_tab:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/groups/your_settings_for_groups_tab.json,Yes,pre-trial,
your_settings_for_groups_tab.json,your_facebook_activity:groups:your_settings_for_groups_tab:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/groups/your_settings_for_groups_tab.json,No,pre-trial,
collections.json,saved_items_and_collections:collections:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/saved_items_and_collections/collections.json,No,pre-trial,
collections.json,saved_items_and_collections:collections:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/saved_items_and_collections/collections.json,No,pre-trial,
collections.json,saved_items_and_collections:collections:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/saved_items_and_collections/collections.json,No,pre-trial,
your_recently_viewed_products.json,shops:your_recently_viewed_products:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/shops/your_recently_viewed_products.json,No,pre-trial,
your_recently_viewed_products.json,shops:your_recently_viewed_products:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/shops/your_recently_viewed_products.json,No,pre-trial,
gaming_tab_notifications.json,your_facebook_activity:facebook_gaming:gaming_tab_notifications:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_gaming/gaming_tab_notifications.json,No,pre-trial,
gaming_tab_notifications.json,your_facebook_activity:facebook_gaming:gaming_tab_notifications:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_gaming/gaming_tab_notifications.json,No,pre-trial,
bookmark_and_app_settings.json,your_facebook_activity:facebook_gaming:bookmark_and_app_settings:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/facebook_gaming/bookmark_and_app_settings.json,No,pre-trial,
bookmark_and_app_settings.json,your_facebook_activity:facebook_gaming:bookmark_and_app_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_gaming/bookmark_and_app_settings.json,No,pre-trial,
bookmark_and_app_settings.json,facebook_gaming:bookmark_and_app_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_gaming/bookmark_and_app_settings.json,No,pre-trial,
settings.json,facebook_marketplace:settings:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/facebook_marketplace/settings.json,No,pre-trial,
settings.json,facebook_marketplace:settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/settings.json,Yes,pre-trial,
settings.json,facebook_marketplace:settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/settings.json,No,pre-trial,
your_transaction_survey_information.json,your_facebook_activity:facebook_marketplace:your_transaction_survey_information:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/your_transaction_survey_information.json,Yes,pre-trial,
your_transaction_survey_information.json,your_facebook_activity:facebook_marketplace:your_transaction_survey_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/your_transaction_survey_information.json,No,pre-trial,
your_marketplace_assistant_settings.json,facebook_marketplace:your_marketplace_assistant_settings:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/your_marketplace_assistant_settings.json,No,pre-trial,
your_marketplace_assistant_settings.json,facebook_marketplace:your_marketplace_assistant_settings:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/your_marketplace_assistant_settings.json,No,pre-trial,
how_active_we_think_you_are_on_marketplace.json,your_facebook_activity:facebook_marketplace:how_active_we_think_you_are_on_marketplace:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,Yes,pre-trial,
how_active_we_think_you_are_on_marketplace.json,your_facebook_activity:facebook_marketplace:how_active_we_think_you_are_on_marketplace:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/how_active_we_think_you_are_on_marketplace.json,No,pre-trial,
your_marketplace_cart_information.json,facebook_marketplace:your_marketplace_cart_information:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/facebook_marketplace/your_marketplace_cart_information.json,No,pre-trial,
your_marketplace_cart_information.json,facebook_marketplace:your_marketplace_cart_information:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/your_marketplace_cart_information.json,No,pre-trial,
your_marketplace_cart_information.json,facebook_marketplace:your_marketplace_cart_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/your_marketplace_cart_information.json,No,pre-trial,
your_notification_status.json,your_facebook_activity:facebook_marketplace:your_notification_status:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/facebook_marketplace/your_notification_status.json,Yes,pre-trial,
your_notification_status.json,your_facebook_activity:facebook_marketplace:your_notification_status:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/facebook_marketplace/your_notification_status.json,No,pre-trial,
notification_tab_display_information.json,your_facebook_activity:navigation_bar:notification_tab_display_information:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/navigation_bar/notification_tab_display_information.json,No,pre-trial,
notification_tab_display_information.json,your_facebook_activity:navigation_bar:notification_tab_display_information:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/navigation_bar/notification_tab_display_information.json,No,pre-trial,
notification_tab_display_information.json,your_facebook_activity:navigation_bar:notification_tab_display_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/navigation_bar/notification_tab_display_information.json,No,pre-trial,
your_fundraiser_donations_information.json,your_facebook_activity:fundraisers:your_fundraiser_donations_information:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/fundraisers/your_fundraiser_donations_information.json,Yes,pre-trial,
your_fundraiser_donations_information.json,your_facebook_activity:fundraisers:your_fundraiser_donations_information:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/fundraisers/your_fundraiser_donations_information.json,No,pre-trial,
fundraiser_posts_you_likely_viewed.json,your_facebook_activity:fundraisers:fundraiser_posts_you_likely_viewed:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/fundraisers/fundraiser_posts_you_likely_viewed.json,Yes,pre-trial,
fundraiser_posts_you_likely_viewed.json,your_facebook_activity:fundraisers:fundraiser_posts_you_likely_viewed:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/fundraisers/fundraiser_posts_you_likely_viewed.json,No,pre-trial,
admin_activity.json,pages:admin_activity:timestamp,timestamp,"[""timestamp""]",,"[""timestamp""]",static,number,your_facebook_activity/pages/admin_activity.json,No,pre-trial,
admin_activity.json,pages:admin_activity:media,media,"[""media""]",,"[""media""]",static,array,your_facebook_activity/pages/admin_activity.json,No,pre-trial,
admin_activity.json,pages:admin_activity:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,your_facebook_activity/pages/admin_activity.json,No,pre-trial,
your_privacy_jurisdiction.json,location:your_privacy_jurisdiction:media,media,"[""media""]",,"[""media""]",static,array,logged_information/location/your_privacy_jurisdiction.json,Yes,pre-trial,
your_privacy_jurisdiction.json,location:your_privacy_jurisdiction:fbid,fbid,"[""fbid""]",,"[""fbid""]",static,string,logged_information/location/your_privacy_jurisdiction.json,No,pre-trial,
